"Video asset ID","Universal video ID","Page ID","Page name",Title,"Duration (sec)","Publish time","Custom labels",Comment,Date,Impressions,"People reached",Comments,Shares,Likes,"3-Second Video Views","60-Second Video Views","Seconds Viewed","Averaged Seconds Viewed","Unique Video 60-Second Views","60-Second Views From Recommendations","60-Second Views From Shares","60-Second Views From Followers","60-Second Views From Boosted posts","Seconds Viewed From Recommendations","Seconds Viewed From Shares","Seconds Viewed From Followers","Seconds Viewed From Boosted posts","Average Seconds Viewed From Recommendations","Average Seconds Viewed From Shares","Average Seconds Viewed From Followers","Average Seconds Viewed From Boosted posts","Percentage of Total Views at Interval 0","Percentage of Total Views at Interval 1","Percentage of Total Views at Interval 2","Percentage of Total Views at Interval 3","Percentage of Total Views at Interval 4","Percentage of Total Views at Interval 5","Percentage of Total Views at Interval 6","Percentage of Total Views at Interval 7","Percentage of Total Views at Interval 8","Percentage of Total Views at Interval 9","Percentage of Total Views at Interval 10","Percentage of Total Views at Interval 11","Percentage of Total Views at Interval 12","Percentage of Total Views at Interval 13","Percentage of Total Views at Interval 14","Percentage of Total Views at Interval 15","Percentage of Total Views at Interval 16","Percentage of Total Views at Interval 17","Percentage of Total Views at Interval 18","Percentage of Total Views at Interval 19","Percentage of Total Views at Interval 20","Percentage of Total Views at Interval 21","Percentage of Total Views at Interval 22","Percentage of Total Views at Interval 23","Percentage of Total Views at Interval 24","Percentage of Total Views at Interval 25","Percentage of Total Views at Interval 26","Percentage of Total Views at Interval 27","Percentage of Total Views at Interval 28","Percentage of Total Views at Interval 29","Percentage of Total Views at Interval 30","Percentage of Total Views at Interval 31","Percentage of Total Views at Interval 32","Percentage of Total Views at Interval 33","Percentage of Total Views at Interval 34","Percentage of Total Views at Interval 35","Percentage of Total Views at Interval 36","Percentage of Total Views at Interval 37","Percentage of Total Views at Interval 38","Percentage of Total Views at Interval 39","Percentage of Total Views at Interval 40","Percentage of 15-Second Views at Interval 0","Percentage of 15-Second Views at Interval 1","Percentage of 15-Second Views at Interval 2","Percentage of 15-Second Views at Interval 3","Percentage of 15-Second Views at Interval 4","Percentage of 15-Second Views at Interval 5","Percentage of 15-Second Views at Interval 6","Percentage of 15-Second Views at Interval 7","Percentage of 15-Second Views at Interval 8","Percentage of 15-Second Views at Interval 9","Percentage of 15-Second Views at Interval 10","Percentage of 15-Second Views at Interval 11","Percentage of 15-Second Views at Interval 12","Percentage of 15-Second Views at Interval 13","Percentage of 15-Second Views at Interval 14","Percentage of 15-Second Views at Interval 15","Percentage of 15-Second Views at Interval 16","Percentage of 15-Second Views at Interval 17","Percentage of 15-Second Views at Interval 18","Percentage of 15-Second Views at Interval 19","Percentage of 15-Second Views at Interval 20","Percentage of 15-Second Views at Interval 21","Percentage of 15-Second Views at Interval 22","Percentage of 15-Second Views at Interval 23","Percentage of 15-Second Views at Interval 24","Percentage of 15-Second Views at Interval 25","Percentage of 15-Second Views at Interval 26","Percentage of 15-Second Views at Interval 27","Percentage of 15-Second Views at Interval 28","Percentage of 15-Second Views at Interval 29","Percentage of 15-Second Views at Interval 30","Percentage of 15-Second Views at Interval 31","Percentage of 15-Second Views at Interval 32","Percentage of 15-Second Views at Interval 33","Percentage of 15-Second Views at Interval 34","Percentage of 15-Second Views at Interval 35","Percentage of 15-Second Views at Interval 36","Percentage of 15-Second Views at Interval 37","Percentage of 15-Second Views at Interval 38","Percentage of 15-Second Views at Interval 39","Percentage of 15-Second Views at Interval 40","Estimated Earnings (USD)","Views by top audience (13-17, F)","Views by top audience (13-17, M)","Views by top audience (18-24, F)","Views by top audience (18-24, M)","Views by top audience (25-34, F)","Views by top audience (25-34, M)","Views by top audience (35-44, F)","Views by top audience (35-44, M)","Views by top audience (45-54, F)","Views by top audience (45-54, M)","Views by top audience (55-64, F)","Views by top audience (55-64, M)","Views by top audience (65+, F)","Views by top audience (65+, M)","Views by top audience (13-17)","Views by top audience (18-24)","Views by top audience (25-34)","Views by top audience (35-44)","Views by top audience (45-54)","Views by top audience (55-64)","Views by top audience (65+)","Views by top audience (F)","Views by top audience (M)","Views by country (Australia (AU))","Views by country (Spain (ES))","Views by country (France (FR))","Views by country (Mexico (MX))","Views by country (United Kingdom (GB))","Views by country (Canada (CA))","Views by country (United States (US))","Views by country (Brazil (BR))","Views by country (Italy (IT))","Views by country (Germany (DE))","Views by country (India (IN))","Views by country (Poland (PL))","Views by country (Greece (GR))","Views by country (South Africa (ZA))","Views by country (Colombia (CO))","Views by country (Hungary (HU))","Views by country (Philippines (PH))","Views by country (Argentina (AR))","Views by country (Netherlands (NL))","Views by country (Puerto Rico (PR))","Views by country (Pakistan (PK))","Views by country (Belgium (BE))","Views by country (Czech Republic (CZ))","Views by country (Chile (CL))","Views by country (Portugal (PT))","Views by country (Ireland (IE))","Views by country (Malaysia (MY))","Views by country (Romania (RO))","Views by country (Slovakia (SK))","Views by country (New Zealand (NZ))","Views by country (Sweden (SE))","Views by country (Thailand (TH))","Views by country (Turkey (TR))","Views by country (Bulgaria (BG))","Views by country (Ukraine (UA))","Views by country (Israel (IL))","Views by country (Serbia (RS))","Views by country (Austria (AT))","Views by country (Ecuador (EC))","Views by country (Peru (PE))","Views by country (Egypt (EG))","Views by country (Denmark (DK))","Views by country (Indonesia (ID))","Views by country (Croatia (HR))","Views by country (Switzerland (CH))","Views by country (Algeria (DZ))","Views by country (Lithuania (LT))","Views by country (Norway (NO))","Views by country (Myanmar (MM))","Views by country (Sri Lanka (LK))","Views by country (Mongolia (MN))","Views by country (Bangladesh (BD))","Views by country (Guatemala (GT))","Views by country (Tunisia (TN))","Views by country (Costa Rica (CR))","Views by country (Macedonia (MK))","Views by country (Dominican Republic (DO))","Views by country (Trinidad and Tobago (TT))","Views by country (Hong Kong (HK))","Views by country (Singapore (SG))","Views by country (Honduras (HN))","Views by country (Bolivia (BO))","Views by country (El Salvador (SV))","Views by country (Venezuela (VE))","Views by country (Réunion (RE))","Views by country (Finland (FI))","Views by country (Slovenia (SI))","Views by country (United Arab Emirates (AE))","Views by country (Morocco (MA))","Views by country (Georgia (GE))","Views by country (Uruguay (UY))","Views by country (Jamaica (JM))","Views by country (Guyana (GY))","Views by country (Bosnia and Herzegovina (BA))","Views by country (Cuba (CU))","Views by country (Vietnam (VN))","Views by country (Namibia (NA))","Views by country (Cyprus (CY))","Estimated earnings by Video (USD)","Views by country (Iceland (IS))","Views by country (Iraq (IQ))"
584023943577842,,326517011093207,"DIY with Hometalk","Everyone's flipping out over her bedroom wall idea!",207,"02/09/2023 10:02",,,Lifetime,110678,104192,5,100,472,25762,8041,1534403.49,17.58,8041,4929,51,3061,0,942349.35,10105.74,581948.4,0,17.47,10.89,17.96,0,0.99,0.7,0.53,0.47,0.42,0.4,0.37,0.34,0.29,0.27,0.26,0.25,0.22,0.21,0.2,0.2,0.18,0.16,0.14,0.13,0.12,0.12,0.11,0.11,0.09,0.09,0.09,0.08,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.03,1,0.99,0.98,0.98,0.91,0.87,0.83,0.76,0.66,0.63,0.6,0.59,0.57,0.55,0.54,0.53,0.51,0.44,0.41,0.39,0.38,0.37,0.37,0.35,0.34,0.33,0.33,0.31,0.29,0.29,0.29,0.28,0.26,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.13,33.06,30,9,223,98,1700,238,3546,449,4845,500,6219,623,6354,722,40,322,1948,4035,5381,6896,7138,22917,2639,351,406,626,780,1061,1412,14742,288,339,341,206,290,277,260,129,263,212,172,165,145,100,137,169,108,131,112,92,142,101,68,65,77,89,106,66,47,46,62,48,55,40,76,43,,43,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.06,,
882366573016875,,326517011093207,"DIY with Hometalk","Make your front door look amazing in February",207,"02/10/2023 16:02",,,Lifetime,119823,119289,21,69,479,29612,5181,1108935.57,11.45,5149,3498,21,1662,0,744350.85,4805.28,359779.44,0,11.56,9.93,11.27,0,0.99,0.65,0.4,0.3,0.26,0.24,0.22,0.2,0.18,0.17,0.15,0.14,0.12,0.11,0.1,0.09,0.09,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0.02,0.02,0.02,0.01,0.01,1,1,0.99,0.97,0.88,0.82,0.76,0.7,0.65,0.6,0.56,0.52,0.47,0.44,0.41,0.39,0.38,0.37,0.36,0.34,0.33,0.31,0.3,0.29,0.29,0.28,0.28,0.28,0.28,0.29,0.29,0.3,0.29,0.28,0.24,0.19,0.16,0.14,0.11,0.07,0.05,20.65,28,13,293,75,1814,182,4216,277,6110,345,7309,439,7620,663,41,374,2004,4530,6502,7813,8348,27390,1994,360,353,581,1804,890,1553,16700,554,334,319,201,389,273,248,286,241,243,266,123,159,72,116,167,247,142,124,149,122,87,72,62,138,54,83,72,,61,64,90,79,,,50,,,,,,,,,,73,,82,,50,51,,,,,55,,,,,,,,,,,,,,,,20.68,,
911043910329224,,326517011093207,"DIY with Hometalk","Stick a paper towel holder on your toilet (BRILLIANT!)",202,"02/11/2023 10:02",,,Lifetime,6532284,5705204,2407,35110,71279,3046044,1169397,189181066.22,34.88,1159465,886182,130016,153181,0,143475812.4,20881020.08,24821666.8,0,36.1,25.9,38.59,0,0.99,0.87,0.69,0.58,0.54,0.52,0.49,0.45,0.37,0.33,0.31,0.3,0.29,0.28,0.26,0.21,0.18,0.18,0.16,0.15,0.12,0.11,0.1,0.1,0.09,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.05,0.03,1,1,1,1,0.94,0.92,0.88,0.81,0.68,0.63,0.6,0.59,0.59,0.57,0.53,0.44,0.39,0.38,0.35,0.33,0.29,0.28,0.26,0.25,0.24,0.23,0.22,0.22,0.22,0.22,0.21,0.2,0.2,0.19,0.19,0.18,0.17,0.16,0.16,0.16,0.1,3259.22,2591,944,33417,6805,192307,21932,457052,35412,736446,45528,795513,48054,603712,46210,3578,40728,215386,495717,786701,848824,655052,2821038,204885,62769,55536,59964,119331,105460,159365,1573337,46443,51374,50071,33339,52945,48119,34988,26898,34579,21443,23992,18071,27566,16880,14492,23596,15258,15783,9525,8442,20606,15249,8974,7909,,17616,13712,9846,8528,9571,6503,,6273,8559,7456,,5629,,6385,5646,,,,,,,,5926,,,5618,,,,,,,,,,,,,,,,,,,,,3262.44,,
1277944396401853,,326517011093207,"DIY with Hometalk","Get high-end spring decor for a fraction of the price!",205,"02/14/2023 10:02",,,Lifetime,372913,286297,46,684,2317,175351,25437,6015161.69,18.3,25260,19333,455,5649,0,4557523.27,109523.57,1348114.86,0,18.46,14.07,18.2,0,1,0.79,0.61,0.37,0.3,0.28,0.21,0.19,0.17,0.15,0.14,0.13,0.11,0.1,0.1,0.09,0.08,0.08,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,1,1,1,0.98,0.81,0.75,0.58,0.53,0.49,0.43,0.41,0.38,0.34,0.32,0.31,0.3,0.28,0.26,0.22,0.2,0.2,0.19,0.18,0.18,0.17,0.17,0.16,0.16,0.15,0.15,0.15,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.07,87.41,142,52,2061,369,15314,1654,31169,2669,38517,2655,40882,2364,33855,2353,195,2463,17049,34093,41494,43529,36523,161940,12116,2276,4431,5304,5112,7345,8741,87344,2115,2939,3034,2523,2988,2856,1558,1697,2971,1128,1842,1100,1028,1541,1183,1329,1065,1076,874,496,1033,1282,502,494,353,678,755,503,,616,548,306,381,,462,,455,290,,409,,,,,288,,,304,,,,,,,,,,,,,,,,,,,,,,,,87.41,,
5862746193840803,,326517011093207,"DIY with Hometalk","19 cheap bin ideas to make your home prettier & more organized!",191,"02/18/2023 10:02",,,Lifetime,6005760,5594207,1196,29973,53849,2522048,725596,132495615.62,25.01,725596,653658,37582,34356,0,118415269.61,7681130.92,6399215.1,0,26.26,14.79,23.83,0,1,0.87,0.75,0.58,0.51,0.44,0.4,0.36,0.34,0.33,0.29,0.28,0.26,0.21,0.2,0.19,0.18,0.16,0.16,0.14,0.12,0.11,0.11,0.1,0.1,0.09,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.02,1,1,1,1,0.94,0.81,0.76,0.69,0.66,0.63,0.57,0.55,0.52,0.45,0.43,0.41,0.39,0.37,0.35,0.32,0.29,0.28,0.27,0.26,0.25,0.24,0.24,0.23,0.23,0.22,0.22,0.21,0.2,0.2,0.19,0.18,0.18,0.18,0.17,0.17,0.09,1810.2,4276,1325,88090,8264,410917,26029,599736,32450,592957,31525,424014,25116,240218,21119,5656,97185,439181,636360,628270,451908,263473,2360208,145828,29988,61709,152299,172712,85587,122775,1063069,67071,61642,62549,22028,40183,20689,23623,30262,15126,25164,28456,15706,14294,8797,26981,26162,21236,20909,9576,20526,8617,7037,5642,6542,18357,,5488,,8520,,8846,7104,8765,7613,6333,,,5043,12875,5504,,,,,,4958,,6870,,,,5467,,,,,,,,,,,,,,,,,,,,1851.37,,
578197827673911,,326517011093207,"DIY with Hometalk","Cut the cord of your lamp (GENIUS!)",204,"02/23/2023 10:02",,,Lifetime,340799,296297,14,239,1115,158696,30723,6809313.88,22.67,28923,22592,171,7960,0,5007760.78,35975.38,1765577.72,0,22.49,16.31,23.39,0,1,0.77,0.61,0.52,0.46,0.42,0.4,0.37,0.21,0.19,0.18,0.17,0.15,0.14,0.14,0.13,0.13,0.13,0.11,0.06,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,1,1,1,0.99,0.88,0.81,0.78,0.73,0.44,0.4,0.38,0.35,0.34,0.32,0.32,0.31,0.3,0.3,0.26,0.19,0.19,0.18,0.16,0.16,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.11,0.11,0.06,101.7,155,53,2105,446,12259,1743,22776,2558,30715,2778,38145,3102,36890,3731,209,2583,14072,25537,33737,41583,40972,143045,14411,2115,3002,4906,4963,7045,8821,84224,2251,2121,3039,1710,2697,2148,1456,1250,1869,890,1403,1241,743,974,973,1379,805,944,678,408,744,598,478,547,300,509,531,438,262,361,429,,278,250,540,,290,246,,337,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,,
5901485149898685,,326517011093207,"DIY with Hometalk","Put this behind your toilet (genius hack!)",190,"02/25/2023 10:02",,,Lifetime,9099964,8631918,2209,43721,110235,4183662,1328739,246239205.07,30.61,1328739,1218188,62994,47557,0,224362054.34,13067431.07,8809719.66,0,32.2,16.49,31.1,0,1,0.88,0.76,0.53,0.46,0.44,0.4,0.38,0.36,0.31,0.3,0.29,0.28,0.26,0.25,0.24,0.23,0.22,0.22,0.21,0.14,0.14,0.13,0.12,0.12,0.12,0.11,0.11,0.1,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.04,1,1,1,1,0.93,0.89,0.82,0.79,0.76,0.67,0.63,0.62,0.6,0.58,0.56,0.53,0.51,0.5,0.49,0.48,0.42,0.41,0.4,0.38,0.36,0.36,0.35,0.34,0.34,0.33,0.32,0.31,0.3,0.29,0.28,0.27,0.26,0.26,0.25,0.25,0.13,3938.05,3323,1394,45472,11380,286656,53486,781014,120534,1096929,151257,899797,121224,493023,83017,4768,57701,342303,908891,1258135,1029646,582182,3606214,542292,116213,77354,231946,162529,254563,315997,1490850,92427,72882,91005,16494,94414,81485,70493,23369,41905,69293,62131,32761,11721,7678,37977,80075,29777,35556,47792,21278,22585,24358,23822,18955,20891,,17515,9953,13198,8248,15846,9743,10993,,18327,,9457,8236,12652,16133,,,,,,,,,,,8033,,,,,,,,,,,,,,,,,,,,,3940.44,,
169255172557772,,326517011093207,"DIY with Hometalk","The brilliant way people are using napkins on their couch!",191,"03/02/2023 10:03",,,Lifetime,474519,458470,59,1107,2506,198447,33552,7377696.71,17.53,32431,28587,591,4374,0,6275786.51,149585.22,952324.98,0,18,11.4,16.09,0,1,0.8,0.6,0.42,0.35,0.31,0.25,0.23,0.2,0.19,0.16,0.16,0.14,0.13,0.12,0.11,0.11,0.1,0.1,0.09,0.08,0.07,0.07,0.07,0.06,0.06,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,1,1,1,1,0.9,0.8,0.67,0.63,0.55,0.52,0.46,0.44,0.41,0.39,0.38,0.35,0.34,0.32,0.31,0.29,0.27,0.25,0.24,0.23,0.23,0.22,0.19,0.19,0.18,0.18,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.08,56.33,213,67,2929,488,14204,1775,26297,2364,39103,2919,50152,3660,46858,4562,285,3494,16156,29032,42575,54595,52309,179756,15835,2272,3138,5707,6004,6142,81513,48111,2726,3133,2521,1278,2609,2670,2379,1413,1424,540,2232,939,615,670,1173,1738,1144,1273,598,316,749,700,495,406,335,356,577,449,317,322,435,287,279,308,412,,274,,324,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.71,,
888608445725122,,326517011093207,"DIY with Hometalk","Pour concrete into a cookie lid - this is BRILLIANT!",228,"03/03/2023 10:03",,,Lifetime,3342765,3158342,2815,14570,32534,1668256,645711,139065100.17,50.32,615416,525042,64614,56055,0,112960692.79,14047913.96,12056493.41,0,52.57,41.81,43.21,0,0.99,0.77,0.6,0.51,0.47,0.42,0.37,0.35,0.33,0.32,0.31,0.28,0.27,0.27,0.27,0.26,0.25,0.24,0.22,0.21,0.2,0.2,0.17,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.1,0.06,0.03,0.01,1,1,1,0.96,0.89,0.82,0.73,0.69,0.66,0.65,0.64,0.63,0.63,0.63,0.62,0.61,0.6,0.59,0.58,0.57,0.56,0.56,0.55,0.52,0.5,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.5,0.39,0.26,0.12,0.07,3175.7,692,219,10710,2552,55629,9123,110715,13546,210328,20480,438283,40304,668319,73135,934,13499,65288,125382,232575,482581,747991,1494676,159359,28528,7701,15203,11188,45137,103264,1324838,4996,5151,7840,4080,5856,6979,9931,2139,6074,2927,3307,3969,2513,2717,2693,4226,1786,2473,4312,1136,1996,1761,5428,2227,878,1040,1484,1019,1026,1107,1341,,,725,1721,,915,704,,953,889,,,,,,,,,,910,,,,,,,,,,,,,,,,,,,,,3176.82,,
749994876412692,,326517011093207,"DIY with Hometalk","Grab a $2 Walmart hula hoop for this brilliant outdoor decor idea!",198,"03/04/2023 10:03",,,Lifetime,163734,163734,25,214,668,54278,12415,2471515.07,17.29,12415,8657,215,3543,0,1699426.62,42737.83,729350.63,0,18.3,18.38,15.27,0,0.99,0.75,0.61,0.57,0.54,0.49,0.45,0.28,0.22,0.21,0.2,0.19,0.19,0.17,0.16,0.13,0.11,0.1,0.09,0.07,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.02,1,1,1,1,0.96,0.9,0.84,0.54,0.44,0.41,0.4,0.39,0.38,0.37,0.35,0.29,0.26,0.23,0.22,0.2,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.06,40.85,39,16,607,139,3707,428,8024,697,11011,743,14005,886,12496,1068,56,754,4160,8792,11838,14999,13679,49889,3977,684,931,1806,1856,2223,2930,30419,667,601,1071,363,904,708,486,338,733,290,342,361,303,197,321,543,274,259,207,126,202,209,184,164,103,88,171,117,106,98,158,85,78,76,124,,90,85,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.85,,
721860792978799,,326517011093207,"DIY with Hometalk","Pull the lid of a trash can for this brilliant hack!",185,"03/09/2023 10:03",,,Lifetime,636292,625709,56,1300,5165,249158,65144,12859345.7,23.54,65144,59184,1005,4955,0,11695231.82,219802.85,944311.03,0,23.64,14.7,25.87,0,1,0.87,0.72,0.65,0.57,0.55,0.5,0.35,0.31,0.3,0.27,0.24,0.23,0.21,0.2,0.19,0.18,0.17,0.15,0.14,0.14,0.12,0.12,0.11,0.1,0.09,0.09,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.02,1,1,1,1,0.93,0.9,0.83,0.6,0.55,0.53,0.47,0.44,0.41,0.39,0.38,0.37,0.36,0.33,0.29,0.28,0.27,0.26,0.25,0.24,0.23,0.21,0.2,0.19,0.19,0.19,0.18,0.18,0.18,0.17,0.16,0.16,0.15,0.15,0.14,0.14,0.07,141.13,533,190,4538,1129,18068,2961,35657,4146,52860,4987,58049,5610,51657,6513,736,5778,21228,40158,58306,64185,58764,221362,25536,3387,3804,8151,15362,9794,27747,105784,7052,4071,4169,1756,3891,2985,5181,2829,1200,1544,2673,1531,1283,849,1815,2568,1993,1565,1163,652,680,800,740,628,745,,691,,819,,647,565,957,571,533,,,,930,655,,,,,,533,,587,,512,,,,,,,,,,,,,,,,,,523,,,,141.13,,
1252501222024061,,326517011093207,"DIY with Hometalk","Few people know about this BRILLIANT garden hose hack!",201,"03/11/2023 10:03",,,Lifetime,291876,278584,25,336,852,98816,31062,5750938.25,26.48,30983,20452,652,9958,0,3792048.43,115766.43,1843123.39,0,27.69,22.31,24.55,0,0.99,0.86,0.71,0.6,0.55,0.48,0.41,0.39,0.35,0.33,0.28,0.26,0.24,0.21,0.2,0.19,0.17,0.16,0.15,0.11,0.11,0.1,0.1,0.1,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.03,1,1,1,1,0.93,0.83,0.73,0.69,0.64,0.61,0.52,0.49,0.47,0.42,0.4,0.39,0.36,0.34,0.33,0.28,0.26,0.26,0.25,0.24,0.23,0.23,0.23,0.22,0.21,0.2,0.2,0.19,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.1,53.25,54,24,652,260,4306,1147,9732,2619,14992,3858,22274,5667,25073,7206,78,929,5495,12472,19031,28196,32620,77083,20781,2987,1125,2000,1564,6553,5972,58994,697,849,1290,816,794,955,1544,409,896,611,556,688,340,319,430,470,278,393,525,221,290,242,399,265,185,173,211,143,162,141,198,107,,,328,102,111,127,97,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.34,,
957392608758525,,326517011093207,"DIY with Hometalk","The BRILLIANT address sign idea neighbors can't stop talking about!",211,"03/11/2023 16:03",,,Lifetime,361163,334263,60,147,936,153339,52476,9605393.7,31.07,52270,43432,190,8854,0,7875431.39,36271.36,1693690.95,0,32.64,22.57,25.55,0,0.99,0.79,0.59,0.5,0.47,0.44,0.41,0.36,0.32,0.29,0.27,0.26,0.25,0.24,0.24,0.21,0.2,0.19,0.17,0.15,0.15,0.14,0.13,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.05,0.02,0.01,1,1,1,0.98,0.93,0.88,0.83,0.73,0.66,0.6,0.58,0.56,0.56,0.55,0.54,0.48,0.46,0.44,0.41,0.4,0.4,0.39,0.39,0.37,0.36,0.36,0.35,0.35,0.35,0.36,0.36,0.36,0.37,0.38,0.38,0.4,0.41,0.37,0.22,0.08,0.05,161.86,142,116,2082,1141,8518,3981,14794,6295,20422,7746,29562,11201,32253,13172,260,3289,12618,21314,28526,41254,46076,107773,43652,6161,1310,2216,1714,18091,11275,82444,657,982,2372,942,1119,1075,1761,304,1005,1301,535,2161,294,332,907,492,275,454,1079,475,366,272,1216,1110,253,182,242,,298,162,313,,,,1070,219,173,282,,,437,,,,,,,,,,,,179,,,,,,347,177,,,,,,,,,,,,161.86,,
761555015157342,,326517011093207,"DIY with Hometalk","The best kept SECRET to fake a marble look!",191,"03/16/2023 10:03",,,Lifetime,186735,158426,19,129,677,54145,8312,2024250.83,12.4,8041,5007,51,3254,0,1198702.32,13366.01,812182.5,0,13.34,10.85,11.25,0,0.99,0.72,0.53,0.46,0.42,0.38,0.3,0.21,0.16,0.15,0.14,0.13,0.13,0.12,0.11,0.11,0.11,0.1,0.09,0.07,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,1,1,1,1,0.95,0.86,0.71,0.49,0.4,0.37,0.35,0.33,0.32,0.31,0.3,0.3,0.29,0.27,0.24,0.21,0.2,0.19,0.19,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.13,0.13,0.08,28.48,36,17,551,151,3162,411,7108,739,10517,849,13402,1076,14221,1444,53,713,3595,7920,11445,14592,15826,48997,4687,769,1104,1606,1972,2490,2700,28678,660,745,865,505,787,700,844,385,602,352,525,444,261,220,379,414,314,310,282,144,272,212,175,147,112,127,212,151,113,152,134,100,128,108,146,,115,,91,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.48,,
749757113411839,,326517011093207,"DIY with Hometalk","Wrap Dollar Store baskets in twine for this brilliant living room idea!",222,"03/18/2023 10:03",,,Lifetime,951134,852562,78,3272,7463,401816,77517,17001463.55,19.98,74995,66648,1691,9178,0,14405428.58,431072.89,2164962.08,0,21.46,9.92,15.88,0,1,0.77,0.59,0.34,0.29,0.26,0.25,0.21,0.2,0.18,0.16,0.15,0.15,0.13,0.13,0.12,0.11,0.07,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,1,1,1,0.87,0.76,0.7,0.66,0.58,0.55,0.51,0.47,0.45,0.43,0.4,0.38,0.36,0.34,0.29,0.27,0.26,0.26,0.25,0.24,0.23,0.23,0.22,0.22,0.21,0.21,0.2,0.2,0.19,0.18,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.09,221.38,532,174,6569,1039,36482,3465,77835,5068,105860,5940,88707,5092,57516,4693,708,7725,40231,83470,112509,94429,62743,373501,25471,4312,9205,24018,23981,11237,25921,162710,13950,10619,9113,3117,8268,5070,4115,5251,3583,2181,5470,2383,2191,1479,4522,5119,4774,3607,1278,1027,1860,1686,937,1264,1637,,1556,923,1217,,1365,1047,1141,932,1003,,,831,1422,1221,,,,,,,,910,,882,,,,,,,,,,,,,,,,,,,,,,221.38,,
